#iteration,algo,#panel,#suggestion,distances,iteration_time,total_time,target_found,#generations,panel
0,NewPanel,1,0,6.5,0.12339901924133301,0.12339901924133301,None,1,[0 0 1 1 1 1 2 0 0 0 0 0 0 0 0 1 1 1 1 0 1 1 1 1 0 1 1 1 1]
1,Egreedy,1,1,6.25,0.00437617301940918,0.1277751922607422,None,1,[0 0 1 1 1 1 2 0 0 0 0 0 0 0 0 1 1 1 1 0 1 1 1 1 0 1 1 1 0]
2,Egreedy,1,2,4.25,0.00405430793762207,0.13182950019836426,None,1,[0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 1 1 1 1 0 1 1 1 1 0 1 1 1 0]
3,Egreedy,1,3,4.0,0.00405120849609375,0.135880708694458,None,1,[0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 1 1 1 1 0 1 1 1 1 0 1 0 1 0]
4,Egreedy,1,4,4.0,0.011913537979125977,0.14779424667358398,None,3,[0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 1 1 1 1 2 0 0 0 0 0 1 0 1 0]
5,Egreedy,1,5,3.75,0.0038738250732421875,0.15166807174682617,None,1,[0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 1 1 1 1 2 0 0 0 0 0 1 0 0 0]
6,Egreedy,1,6,2.75,0.0038640499114990234,0.1555321216583252,None,1,[0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 2 0 0 0 0 0 1 0 0 0]
7,Egreedy,1,7,5.25,0.046962738037109375,0.20249485969543457,None,12,[0 2 0 0 0 0 0 1 1 0 1 0 2 2 0 1 1 1 1 2 0 0 0 0 0 0 0 1 1]
8,Egreedy,1,8,4.75,0.008014678955078125,0.2105095386505127,None,2,[1 2 0 0 0 0 0 1 1 0 1 0 2 2 0 1 1 1 0 2 0 0 0 0 0 0 0 1 1]
9,Egreedy,1,9,5.75,0.00798797607421875,0.21849751472473145,None,2,[1 0 0 0 0 0 0 1 1 0 1 0 2 2 0 1 1 1 0 2 0 0 0 0 0 0 0 1 1]
10,Egreedy,1,10,5.5,0.007910490036010742,0.2264080047607422,None,2,[1 0 0 0 0 0 0 1 1 0 1 0 2 2 0 1 1 0 0 2 0 0 0 0 0 0 0 1 1]
11,Egreedy,1,11,5.5,0.007912158966064453,0.23432016372680664,None,2,[1 0 0 0 0 0 0 1 1 0 1 0 2 2 0 1 1 0 0 2 0 0 0 0 0 1 0 0 1]
12,Egreedy,1,12,6.25,0.011867046356201172,0.2461872100830078,None,3,[1 0 1 0 0 0 0 1 1 0 0 0 2 2 0 1 1 0 0 2 0 0 0 0 0 1 0 1 1]
13,Egreedy,1,13,7.0,0.007956981658935547,0.25414419174194336,None,2,[1 0 1 1 0 0 2 0 0 0 0 0 2 2 0 1 1 0 0 2 0 0 0 0 0 1 0 1 1]
14,Egreedy,1,14,6.75,0.003937482833862305,0.25808167457580566,None,1,[1 0 1 1 0 0 2 0 0 0 0 0 2 2 0 1 0 0 0 2 0 0 0 0 0 1 0 1 1]
15,Egreedy,1,15,6.5,0.003903627395629883,0.26198530197143555,None,1,[1 0 1 0 0 0 2 0 0 0 0 0 2 2 0 1 0 0 0 2 0 0 0 0 0 1 0 1 1]
16,Egreedy,1,16,6.25,0.0038573741912841797,0.2658426761627197,None,1,[1 0 1 0 0 0 2 0 0 0 0 0 2 2 0 0 0 0 0 2 0 0 0 0 0 1 0 1 1]
17,Egreedy,1,17,6.0,0.007840156555175781,0.2736828327178955,None,2,[1 0 0 0 0 1 2 0 0 0 0 0 2 0 2 0 0 0 0 2 0 0 0 0 0 0 0 1 1]
18,Egreedy,1,18,5.0,0.007612705230712891,0.2812955379486084,None,2,[1 0 0 0 0 1 2 0 0 0 0 0 2 0 2 0 0 0 0 0 0 0 0 0 0 0 0 1 1]
19,Egreedy,1,19,6.0,0.015262126922607422,0.2965576648712158,None,4,[1 0 0 0 0 1 2 0 0 0 0 0 2 2 2 0 0 0 0 0 0 1 0 0 0 0 0 1 0]
20,Egreedy,1,20,5.25,0.007663726806640625,0.30422139167785645,None,2,[1 0 1 0 0 1 2 0 0 0 0 0 0 2 2 0 0 0 0 0 0 1 0 0 0 0 0 1 0]
21,Egreedy,1,21,7.0,0.031151294708251953,0.3353726863861084,None,8,[1 0 1 1 0 1 2 0 0 0 0 0 2 2 2 0 0 0 0 0 1 1 0 0 0 0 1 0 1]
22,Egreedy,1,22,6.0,0.00394439697265625,0.33931708335876465,None,1,[1 0 1 1 0 1 0 0 0 0 0 0 2 2 2 0 0 0 0 0 1 1 0 0 0 0 1 0 1]
23,Egreedy,1,23,6.75,0.01994776725769043,0.3592648506164551,None,5,[1 0 1 1 0 1 0 0 0 0 1 2 2 2 2 0 0 0 0 0 1 1 0 0 0 1 0 0 1]
24,Egreedy,1,24,6.5,0.004168033599853516,0.3634328842163086,None,1,[1 0 1 0 0 1 0 0 0 0 1 2 2 2 2 0 0 0 0 0 1 1 0 0 0 1 0 0 1]
25,Egreedy,1,25,6.75,0.012151241302490234,0.37558412551879883,None,3,[1 0 1 0 0 0 0 1 1 0 0 2 2 2 2 0 0 0 0 0 0 1 0 0 0 1 0 0 1]
26,Egreedy,1,26,6.75,0.007865428924560547,0.3834495544433594,None,2,[1 0 1 0 0 0 0 0 1 1 0 2 2 2 2 0 0 0 0 0 0 1 0 0 0 1 0 0 1]
27,Egreedy,1,27,7.0,0.015775442123413086,0.39922499656677246,None,4,[1 0 1 0 0 0 0 1 1 1 0 2 2 2 2 0 0 0 0 0 1 1 0 0 0 0 0 0 1]
28,Egreedy,1,28,5.5,0.012275218963623047,0.4115002155303955,None,3,[1 2 0 0 0 0 0 1 1 1 1 2 2 2 0 0 1 1 0 0 1 1 1 0 0 1 0 0 1]
29,Egreedy,1,29,5.25,0.004085063934326172,0.4155852794647217,None,1,[1 2 0 0 0 0 0 1 1 1 1 2 2 2 0 0 1 1 0 0 1 0 1 0 0 1 0 0 1]
30,Egreedy,1,30,5.75,0.004073143005371094,0.4196584224700928,None,1,[1 2 0 0 0 0 0 1 1 1 1 2 2 2 2 0 0 0 0 0 1 0 1 0 0 1 0 0 1]
31,Egreedy,1,31,5.5,0.007998228073120117,0.4276566505432129,None,2,[1 2 0 0 0 0 0 1 1 1 1 2 2 2 2 0 0 0 0 0 1 0 1 0 0 0 0 0 1]
32,Egreedy,1,32,5.25,0.004181623458862305,0.4318382740020752,None,1,[1 2 0 0 0 0 0 1 1 1 0 0 2 2 2 0 0 0 0 0 1 0 1 0 0 1 0 1 1]
33,Egreedy,1,33,6.0,0.02025604248046875,0.45209431648254395,None,5,[0 2 0 0 0 0 0 1 1 1 0 0 2 2 2 0 0 0 0 0 1 1 1 1 0 1 0 1 1]
34,Egreedy,1,34,7.25,0.008084774017333984,0.46017909049987793,None,2,[0 0 0 0 0 0 0 1 1 1 0 0 2 2 2 0 0 0 0 0 1 1 1 1 0 1 1 1 1]
35,Egreedy,1,35,6.25,0.004049539566040039,0.46422863006591797,None,1,[0 0 0 0 0 0 0 1 1 1 0 0 0 2 2 0 0 0 0 0 1 1 1 1 0 1 1 1 1]
36,Egreedy,1,36,6.0,0.0040056705474853516,0.4682343006134033,None,1,[0 0 0 0 0 0 0 1 1 1 0 0 0 2 2 0 0 0 0 0 0 1 1 1 0 1 1 1 1]
37,Egreedy,1,37,5.75,0.003991603851318359,0.4722259044647217,None,1,[0 0 0 0 0 0 0 1 1 0 0 0 0 2 2 0 0 0 0 0 0 1 1 1 0 1 1 1 1]
38,Egreedy,1,38,5.25,0.008052587509155273,0.48027849197387695,None,2,[1 0 0 0 0 0 0 1 1 0 0 0 0 2 2 0 0 0 0 0 0 1 1 0 2 0 0 0 0]
39,Egreedy,1,39,3.75,0.007930278778076172,0.4882087707519531,None,2,[1 2 0 0 0 0 0 1 1 0 0 0 0 2 0 0 1 0 1 0 0 1 1 0 2 0 0 0 0]
40,Egreedy,1,40,4.0,0.004040956497192383,0.4922497272491455,None,1,[0 2 0 0 0 0 0 1 1 1 0 0 0 2 0 1 1 0 0 0 0 1 0 0 2 0 0 0 0]
41,Egreedy,1,41,3.75,0.0038633346557617188,0.4961130619049072,None,1,[0 2 0 0 0 0 0 1 1 1 0 0 0 2 0 1 0 0 0 0 0 1 0 0 2 0 0 0 0]
42,Egreedy,1,42,3.75,0.02326202392578125,0.5193750858306885,None,6,[0 2 0 0 0 0 0 0 1 1 1 0 0 2 0 1 0 1 0 0 0 1 0 1 2 0 0 0 0]
43,Egreedy,1,43,4.5,0.015576601028442383,0.5349516868591309,None,4,[0 2 0 0 0 0 0 0 1 1 1 2 0 2 0 1 0 1 0 0 0 0 0 1 2 0 0 0 0]
44,Egreedy,1,44,4.75,0.015735626220703125,0.550687313079834,None,4,[0 2 0 0 0 0 2 0 0 0 0 0 2 2 0 1 0 1 0 0 0 0 1 1 0 0 1 0 0]
45,Egreedy,1,45,4.5,0.003843069076538086,0.5545303821563721,None,1,[0 2 0 0 0 0 2 0 0 0 0 0 2 2 0 1 0 1 0 0 0 0 0 1 0 0 1 0 0]
46,Egreedy,1,46,5.75,0.0038824081420898438,0.5584127902984619,None,1,[0 0 1 0 0 0 2 0 0 0 0 0 2 2 0 1 0 1 0 0 0 0 0 1 0 0 1 0 0]
47,Egreedy,1,47,6.25,0.007904767990112305,0.5663175582885742,None,2,[0 0 0 1 1 0 2 0 0 0 0 0 2 2 0 1 1 1 0 0 0 0 0 1 0 0 1 0 0]
48,Egreedy,1,48,6.0,0.004038333892822266,0.5703558921813965,None,1,[0 0 0 0 1 0 2 0 0 0 0 0 2 2 0 0 1 1 0 0 0 0 0 1 0 1 1 0 0]
49,Egreedy,1,49,6.25,0.015616178512573242,0.5859720706939697,None,4,[0 0 1 0 1 0 2 0 0 0 0 0 2 2 0 0 1 1 1 0 0 0 0 1 0 0 1 0 0]
50,Egreedy,1,50,7.0,0.003923892974853516,0.5898959636688232,None,1,[0 0 1 0 1 0 2 0 0 0 0 0 2 2 0 0 1 1 1 0 0 0 0 1 2 0 0 0 0]
51,Egreedy,1,51,5.75,0.01583123207092285,0.6057271957397461,None,4,[0 0 1 0 1 0 0 0 0 0 0 0 0 2 0 0 1 1 1 2 0 0 0 0 2 0 0 0 0]
52,Egreedy,1,52,5.5,0.007683277130126953,0.613410472869873,None,2,[0 0 0 0 1 0 0 0 0 0 0 0 0 2 0 0 1 1 1 2 0 0 0 0 2 0 0 0 0]
53,Egreedy,1,53,5.5,0.01146388053894043,0.6248743534088135,None,3,[0 0 0 0 1 0 0 0 0 0 0 0 2 0 0 0 1 1 1 2 0 0 0 0 2 0 0 0 0]
54,Egreedy,1,54,6.25,0.007625579833984375,0.6324999332427979,None,2,[0 0 0 0 1 0 0 0 0 0 0 2 2 0 0 0 1 1 0 2 0 0 0 0 2 0 0 0 0]
55,Egreedy,1,55,4.75,0.011670827865600586,0.6441707611083984,None,3,[0 0 0 0 1 0 0 0 1 0 0 0 2 0 0 0 1 1 0 0 0 1 0 0 2 0 0 0 0]
56,Egreedy,1,56,3.25,0.004037618637084961,0.6482083797454834,None,1,[0 2 0 0 0 0 0 0 1 0 1 0 2 0 0 1 0 1 0 0 0 1 0 0 2 0 0 0 0]
57,Egreedy,1,57,2.25,0.0038754940032958984,0.6520838737487793,None,1,[0 2 0 0 0 0 0 0 1 0 1 0 0 0 0 1 0 1 0 0 0 1 0 0 2 0 0 0 0]
58,Egreedy,1,58,3.0,0.011688947677612305,0.6637728214263916,None,3,[0 2 0 0 0 0 0 1 1 0 0 0 0 0 0 1 0 1 0 0 0 1 0 1 2 0 0 0 0]
59,Egreedy,1,59,3.75,0.004045963287353516,0.6678187847137451,None,1,[0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 1 0 1 0 0 1 1 0 1 2 0 0 0 0]
60,Egreedy,1,60,5.0,0.003922462463378906,0.671741247177124,None,1,[0 0 1 0 0 0 2 0 0 0 0 0 0 0 0 1 0 1 0 0 1 1 0 1 2 0 0 0 0]
61,Egreedy,1,61,4.25,0.0040760040283203125,0.6758172512054443,None,1,[0 0 1 0 0 0 0 0 0 0 0 0 2 0 0 1 0 0 0 0 1 1 0 1 0 0 1 0 1]
62,Egreedy,1,62,4.25,0.024050235748291016,0.6998674869537354,None,6,[1 0 1 1 1 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 1 1 0 1 0 0 1 0 1]
63,Egreedy,1,63,4.0,0.003968715667724609,0.70383620262146,None,1,[1 0 1 1 1 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 1 1 0 1 0 0 1 0 0]
64,Egreedy,1,64,4.75,0.007954120635986328,0.7117903232574463,None,2,[1 0 1 1 1 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 1 1 0 1 2 0 0 0 0]
65,Egreedy,1,65,4.0,0.015819311141967773,0.7276096343994141,None,4,[1 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 1 0 1 2 0 0 0 0]
66,Egreedy,1,66,3.75,0.003925323486328125,0.7315349578857422,None,1,[1 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 1 0 0 2 0 0 0 0]
67,Egreedy,1,67,3.75,0.019905567169189453,0.7514405250549316,None,5,[1 0 0 1 1 1 0 0 1 0 1 0 0 0 2 0 0 0 0 0 1 1 0 0 0 0 0 1 0]
68,Egreedy,1,68,4.75,0.007917404174804688,0.7593579292297363,None,2,[1 0 0 1 1 1 2 0 0 0 0 0 0 0 2 0 0 0 0 0 1 1 0 0 0 0 0 1 0]
69,Egreedy,1,69,5.25,0.011809349060058594,0.7711672782897949,None,3,[1 0 0 1 1 1 2 0 0 0 0 0 0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 1 0]
70,Egreedy,1,70,4.5,0.01575636863708496,0.7869236469268799,None,4,[1 0 1 0 0 1 0 0 1 0 0 0 0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 1 1]
71,Egreedy,1,71,4.25,0.0077362060546875,0.7946598529815674,None,2,[1 0 1 0 0 1 0 0 1 0 0 0 0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 1 0]
72,Egreedy,1,72,4.0,0.0076711177825927734,0.8023309707641602,None,2,[1 0 1 0 0 1 0 0 0 0 0 0 0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 1 0]
73,Egreedy,1,73,4.75,0.011439800262451172,0.8137707710266113,None,3,[1 0 1 0 0 0 2 0 0 0 0 0 0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 1 0]
74,Egreedy,1,74,4.75,0.004014492034912109,0.8177852630615234,None,1,[1 0 1 0 0 0 2 0 0 0 0 0 0 2 2 0 0 0 0 0 0 0 0 1 0 0 0 0 0]
75,Egreedy,1,75,4.25,0.020802736282348633,0.8385879993438721,None,3,[1 0 1 0 0 0 0 0 0 0 0 0 0 2 2 0 0 0 0 0 0 0 0 1 0 0 0 1 1]
76,Egreedy,1,76,5.5,0.016476154327392578,0.8550641536712646,None,4,[1 0 1 1 0 1 0 0 1 0 0 0 0 2 2 0 0 0 0 0 0 0 0 1 2 0 0 0 0]
77,Egreedy,1,77,6.5,0.01967620849609375,0.8747403621673584,None,5,[1 0 0 1 0 1 0 0 1 1 0 2 0 2 2 0 0 0 0 0 0 0 0 1 2 0 0 0 0]
