#iteration,algo,#panel,#suggestion,distances,iteration_time,total_time,target_found,#generations,panel
0,NewPanel,1,0,6.5,0.015478134155273438,0.015478134155273438,None,1,[0 0 1 1 1 1 2 0 0 0 0 0 1 1 1 1 0 1 1 1 1 0 0 0 0 0 0 1 1 1 1]
1,Explanation,1,1,3.5,0.010017156600952148,0.025495290756225586,None,1,[0 2 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 1 1 1 1 0 0 0 0 0 0 1 1 1 1]
2,Explanation,1,2,3.25,0.008517265319824219,0.034012556076049805,None,1,[0 2 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 1 1 1 1 0 0 0 0 0 0 1 0 1 1]
3,Explanation,1,3,3.0,0.008380651473999023,0.04239320755004883,None,1,[0 2 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 1 1 1 0 0 0 0 0 0 0 1 0 1 1]
4,Explanation,1,4,2.75,0.008826494216918945,0.05121970176696777,None,1,[0 2 0 0 0 0 0 0 0 0 1 0 1 1 1 1 0 1 1 1 0 0 0 0 0 0 0 1 0 1 1]
5,Explanation,1,5,2.5,0.008486509323120117,0.05970621109008789,None,1,[0 2 0 0 0 0 0 0 0 0 1 0 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 1 0 1 1]
6,Explanation,1,6,2.25,0.00823354721069336,0.06793975830078125,None,1,[0 2 0 0 0 0 0 0 0 0 1 0 1 1 1 1 0 1 0 0 0 0 0 0 0 0 0 1 0 1 1]
7,Explanation,1,7,2.0,0.008359670639038086,0.07629942893981934,None,1,[0 2 0 0 0 0 0 0 0 0 1 0 1 1 1 1 0 1 0 0 0 0 0 0 0 0 0 1 0 1 0]
8,Explanation,1,8,1.75,0.00817728042602539,0.08447670936584473,None,1,[0 2 0 0 0 0 0 0 0 0 1 0 0 1 1 1 0 1 0 0 0 0 0 0 0 0 0 1 0 1 0]
9,Explanation,1,9,1.5,0.0076906681060791016,0.09216737747192383,None,1,[0 2 0 0 0 0 0 0 0 0 1 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1 0]
10,Explanation,1,10,1.25,0.007526397705078125,0.09969377517700195,None,1,[0 2 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1 0]
11,Explanation,1,11,1.0,0.0073969364166259766,0.10709071159362793,None,1,[0 2 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0]
12,Explanation,1,12,0.75,0.007451057434082031,0.11454176902770996,None,1,[1 2 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0]
13,Explanation,1,13,0.5,0.007452487945556641,0.1219942569732666,None,1,[1 2 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0]
14,Explanation,1,14,0.25,0.007326841354370117,0.12932109832763672,None,1,[1 2 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
15,Explanation,1,16,0.0,0.007257938385009766,0.13657903671264648,0,1,[1 2 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
