#iteration,algo,#panel,#suggestion,distances,iteration_time,total_time,target_found,#generations,panel
0,NewPanel,1,0,6.5,0.09734177589416504,0.09734177589416504,None,1,[0 0 1 1 1 1 0 1 1 1 1 2 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 1 1 1 1]
1,Explanation,1,1,6.25,0.009964466094970703,0.10730624198913574,None,1,[0 0 1 1 1 1 0 1 1 0 1 2 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 1 1 1 1]
2,Explanation,1,2,5.25,0.009521245956420898,0.11682748794555664,None,1,[0 0 1 1 1 1 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 1 1 1 1]
3,Explanation,1,3,5.25,0.009204864501953125,0.12603235244750977,None,1,[0 0 1 1 1 1 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 1 1 1 1]
4,Explanation,1,4,5.0,0.008957147598266602,0.13498950004577637,None,1,[0 0 1 1 1 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 1 1 1 1]
5,Explanation,1,5,4.75,0.009014368057250977,0.14400386810302734,None,1,[0 0 0 1 1 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 1 1 1 1]
6,Explanation,1,6,4.75,0.009080648422241211,0.15308451652526855,None,1,[0 0 0 1 1 1 0 1 0 0 1 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1]
7,Explanation,1,7,4.5,0.009051084518432617,0.16213560104370117,None,1,[0 0 0 1 1 1 0 1 0 0 1 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1]
8,Explanation,1,8,4.25,0.008915424346923828,0.171051025390625,None,1,[0 0 0 1 1 1 0 1 0 0 1 0 0 0 0 1 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1]
9,Explanation,1,9,3.75,0.0089263916015625,0.1799774169921875,None,1,[0 0 0 1 1 1 2 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1]
10,Explanation,1,10,3.5,0.008661985397338867,0.18863940238952637,None,1,[0 0 0 1 0 1 2 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1]
11,Explanation,1,11,1.0,0.008492231369018555,0.19713163375854492,None,1,[0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1]
12,Explanation,1,12,0.75,0.00802755355834961,0.20515918731689453,None,1,[0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0]
13,Explanation,1,13,0.5,0.007809162139892578,0.2129683494567871,None,1,[0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0]
14,Explanation,1,14,0.25,0.008286237716674805,0.22125458717346191,None,1,[1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0]
15,Explanation,1,16,0.0,0.008088350296020508,0.22934293746948242,0,1,[1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
